
2023-10-06T00:16:38.639731500
[0, 0, 0, 4, 0, 0, 0, 0, 0, 0]

2023-10-06T00:19:20.783780300
[0, 0, 4, 0, 0, 4, 0, 0, 0, 0]
[4, 4, 4, 4, 0, 0, 4, 0, 4, 0]
[0, 0, 0, 0, 0, 4, 4, 4, 0, 0]
[0, 4, 0, 4, 4, 0, 0, 4, 0, 4]
[0, 0, 0, 0, 0, 0, 0, 4, 4, 4]
[4, 0, 4, 4, 0, 0, 0, 0, 0, 4]
[0, 0, 0, 4, 0, 0, 4, 0, 4, 4]
[0, 4, 4, 0, 0, 4, 0, 0, 0, 4]
[4, 4, 0, 4, 0, 0, 0, 4, 0, 4]
[0, 0, 0, 4, 0, 0, 0, 4, 0, 0]

2023-10-06T00:19:26.786258100
[0, 0, 4, 0, 0, 4, 0, 0, 4, 0]
[4, 4, 4, 4, 0, 0, 4, 4, 4, 0]
[0, 0, 0, 0, 0, 4, 4, 4, 0, 0]
[0, 4, 0, 4, 4, 0, 4, 4, 0, 4]
[0, 0, 0, 0, 0, 0, 0, 4, 4, 4]
[4, 0, 4, 4, 0, 0, 0, 0, 0, 4]
[0, 0, 0, 4, 0, 0, 4, 0, 4, 4]
[4, 4, 4, 0, 0, 4, 0, 0, 0, 4]
[4, 4, 0, 4, 0, 0, 4, 4, 0, 4]
[4, 0, 0, 4, 0, 0, 4, 4, 4, 0]

2023-10-06T00:19:32.795900900
[3, 0, 3, 0, 0, 3, 0, 0, 3, 0]
[3, 3, 3, 3, 0, 0, 3, 3, 3, 0]
[3, 0, 0, 0, 0, 3, 3, 3, 3, 0]
[0, 3, 0, 3, 3, 0, 3, 3, 0, 3]
[3, 3, 0, 0, 0, 0, 3, 3, 3, 3]
[3, 0, 3, 3, 0, 0, 0, 0, 3, 3]
[0, 0, 0, 3, 0, 0, 3, 0, 3, 3]
[3, 3, 3, 3, 3, 3, 0, 0, 0, 3]
[3, 3, 0, 3, 0, 0, 3, 3, 3, 3]
[3, 0, 0, 3, 0, 3, 3, 3, 3, 0]

2023-10-06T00:19:38.803594400
[3, 3, 3, 3, 0, 3, 0, 0, 3, 0]
[3, 3, 3, 3, 0, 0, 3, 3, 3, 0]
[3, 0, 0, 0, 0, 3, 3, 3, 3, 0]
[0, 3, 0, 3, 3, 0, 3, 3, 0, 3]
[3, 3, 0, 3, 0, 0, 3, 3, 3, 3]
[3, 0, 3, 3, 0, 0, 0, 0, 3, 3]
[0, 0, 0, 3, 0, 0, 3, 0, 3, 3]
[3, 3, 3, 3, 3, 3, 0, 0, 0, 3]
[3, 3, 0, 3, 0, 0, 3, 3, 3, 3]
[3, 0, 0, 3, 0, 3, 3, 3, 3, 0]

2023-10-06T00:19:44.810508900
[3, 3, 3, 3, 3, 3, 0, 0, 3, 3]
[3, 3, 3, 3, 0, 0, 3, 3, 3, 0]
[3, 0, 0, 0, 3, 3, 3, 3, 3, 0]
[0, 3, 3, 3, 3, 0, 3, 3, 0, 3]
[3, 3, 0, 3, 0, 0, 3, 3, 3, 3]
[3, 0, 3, 3, 0, 0, 0, 3, 3, 3]
[0, 0, 0, 3, 3, 0, 3, 0, 3, 3]
[3, 3, 3, 3, 3, 3, 0, 0, 0, 3]
[3, 3, 0, 3, 3, 0, 3, 3, 3, 3]
[3, 0, 0, 3, 0, 3, 3, 3, 3, 0]

2023-10-06T00:19:50.815814600
[3, 3, 3, 3, 3, 3, 0, 3, 3, 3]
[3, 3, 3, 3, 0, 0, 3, 3, 3, 0]
[3, 0, 0, 0, 3, 3, 3, 3, 3, 0]
[0, 3, 3, 3, 3, 3, 3, 3, 0, 3]
[3, 3, 0, 3, 0, 0, 3, 3, 3, 3]
[3, 0, 3, 3, 0, 3, 0, 3, 3, 3]
[0, 3, 0, 3, 3, 3, 3, 0, 3, 3]
[3, 3, 3, 3, 3, 3, 0, 3, 0, 3]
[3, 3, 0, 3, 3, 0, 3, 3, 3, 3]
[3, 0, 3, 3, 0, 3, 3, 3, 3, 0]

2023-10-06T00:22:38.441136700
[0, 0, 2, 0, 0, 0, 4, 0, 0, 0]
[0, 2, 0, 0, 4, 4, 0, 0, 4, 0]
[0, 0, 0, 0, 0, 1, 0, 0, 4, 0]
[4, 0, 0, 0, 0, 0, 4, 0, 0, 0]
[0, 0, 2, 0, 0, 3, 0, 0, 0, 4]
[0, 0, 0, 0, 0, 0, 0, 3, 0, 0]
[0, 1, 0, 0, 0, 0, 1, 4, 0, 0]
[0, 4, 0, 0, 0, 4, 0, 0, 0, 0]
[4, 4, 0, 0, 0, 0, 0, 0, 0, 0]
[4, 0, 0, 0, 0, 0, 0, 0, 0, 0]

2023-10-06T00:22:44.445197100
[0, 0, 0, 0, 0, 0, 3, 0, 0, 0]
[0, 0, 0, 0, 3, 1, 0, 0, 3, 3]
[0, 0, 3, 0, 3, 0, 0, 0, 1, 0]
[1, 0, 3, 3, 0, 0, 3, 0, 0, 0]
[0, 0, 0, 0, 0, 1, 0, 0, 0, 3]
[0, 0, 0, 0, 0, 0, 0, 3, 0, 3]
[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
[0, 3, 0, 0, 3, 1, 0, 0, 3, 0]
[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]

2023-10-06T00:22:50.461048800
[0, 0, 4, 0, 0, 0, 1, 0, 4, 4]
[0, 0, 0, 0, 1, 0, 0, 0, 1, 1]
[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]
[0, 0, 4, 1, 0, 0, 4, 0, 0, 0]
[4, 0, 0, 0, 0, 0, 0, 4, 0, 4]
[0, 0, 0, 0, 4, 0, 0, 1, 0, 4]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 1, 0, 0, 1, 0, 0, 0, 1, 4]
[0, 0, 0, 0, 0, 4, 0, 4, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

2023-10-06T00:22:56.477192600
[3, 0, 3, 3, 0, 0, 0, 0, 1, 1]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 3, 0, 0, 0, 0, 0, 3]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]
[1, 0, 0, 0, 0, 0, 3, 1, 0, 3]
[0, 0, 0, 0, 3, 0, 0, 0, 0, 1]
[0, 3, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 3, 0, 0, 0, 0, 0, 0, 1]
[0, 0, 0, 0, 0, 1, 0, 3, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 3, 0]

2023-10-06T00:23:02.492820200
[1, 0, 1, 3, 0, 0, 0, 0, 0, 0]
[0, 0, 3, 0, 0, 3, 0, 0, 0, 0]
[0, 0, 0, 1, 0, 0, 0, 3, 0, 1]
[0, 0, 0, 0, 0, 0, 0, 0, 3, 0]
[0, 3, 0, 0, 0, 0, 1, 0, 0, 1]
[0, 0, 0, 0, 1, 0, 0, 3, 0, 0]
[3, 1, 3, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
[0, 3, 0, 0, 0, 0, 0, 3, 3, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]

2023-10-06T00:23:08.498086
[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 2, 0, 0, 0, 0]
[0, 0, 0, 0, 2, 0, 0, 1, 2, 0]
[0, 0, 2, 0, 0, 0, 2, 0, 2, 0]
[0, 2, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 2, 1, 0, 0]
[2, 0, 2, 2, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 2, 0, 0, 0]
[0, 1, 0, 2, 2, 0, 0, 2, 1, 0]
[0, 2, 2, 0, 0, 0, 0, 0, 0, 0]

2023-10-06T00:23:14.510853700
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 1, 0, 0, 4]
[1, 4, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 4, 0, 0, 4, 0, 0, 1, 4, 0]
[4, 0, 0, 0, 1, 0, 0, 0, 0, 4]
[0, 0, 0, 1, 0, 0, 4, 4, 4, 0]
[0, 0, 0, 0, 4, 0, 4, 0, 4, 0]
[0, 0, 4, 0, 0, 4, 4, 0, 0, 0]
[0, 0, 4, 0, 0, 0, 4, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 4, 4, 0]

2023-10-06T19:46:32.556791400
[0, 0, 0, 4, 0, 0, 0, 0, 4, 0]
[0, 0, 0, 0, 0, 0, 0, 3, 4, 0]
[0, 0, 0, 0, 0, 0, 0, 4, 0, 1]
[0, 0, 3, 0, 1, 0, 0, 4, 0, 0]
[3, 0, 0, 3, 4, 0, 0, 0, 0, 2]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 4, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 4, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 4, 0, 4]
[0, 0, 0, 0, 4, 0, 4, 4, 0, 0]

2023-10-06T19:46:38.572833600
[0, 4, 0, 4, 0, 4, 0, 0, 4, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
[4, 0, 0, 0, 4, 0, 0, 1, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
[0, 0, 0, 0, 4, 0, 0, 0, 0, 0]
[0, 4, 4, 0, 0, 0, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 4, 0, 0, 0, 0]
[0, 0, 0, 4, 0, 0, 1, 4, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 1, 0, 4]
[4, 0, 0, 0, 1, 0, 1, 4, 0, 0]

2023-10-06T19:46:44.585781900
[0, 1, 0, 1, 0, 1, 0, 0, 1, 0]
[3, 0, 0, 0, 0, 0, 0, 3, 0, 0]
[1, 0, 0, 3, 1, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 3, 0, 0, 0]
[0, 0, 0, 0, 3, 0, 0, 0, 3, 0]
[0, 1, 3, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
[0, 0, 0, 1, 0, 0, 0, 1, 0, 3]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 3]
[1, 3, 0, 3, 0, 0, 0, 1, 0, 0]

2023-10-06T19:46:50.596650900
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[2, 0, 0, 0, 0, 0, 0, 2, 0, 0]
[0, 0, 0, 2, 0, 2, 0, 0, 0, 0]
[0, 2, 0, 2, 0, 0, 1, 0, 0, 0]
[2, 0, 0, 0, 1, 0, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
[2, 0, 0, 0, 0, 0, 0, 2, 0, 0]
[0, 0, 0, 0, 0, 0, 2, 0, 0, 1]
[0, 2, 0, 0, 0, 0, 0, 0, 2, 2]
[0, 1, 2, 2, 0, 0, 0, 0, 0, 0]

2023-10-06T19:46:56.608774900
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 0, 0, 2, 0, 0, 0, 1, 0, 2]
[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]
[0, 2, 0, 2, 0, 0, 0, 0, 0, 0]
[1, 2, 0, 0, 0, 0, 0, 2, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 2, 2, 0, 0, 0, 0, 1, 0, 0]
[2, 0, 0, 0, 0, 2, 1, 2, 0, 0]
[0, 1, 0, 0, 0, 0, 0, 0, 1, 1]
[0, 0, 2, 1, 0, 0, 0, 0, 0, 0]

2023-10-06T19:47:02.621005700
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 3, 1, 0, 0, 0, 0, 0, 0, 0]
[3, 0, 0, 0, 0, 3, 0, 0, 0, 3]
[0, 0, 0, 0, 0, 3, 0, 3, 0, 0]
[0, 0, 0, 0, 3, 3, 3, 1, 3, 0]
[0, 1, 0, 0, 1, 3, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 0, 1, 0, 3, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 3, 0, 0, 0, 0]

2023-10-06T19:47:08.635599200
[0, 0, 4, 0, 0, 0, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 4, 0, 0, 0, 4]
[4, 0, 0, 0, 0, 1, 4, 0, 0, 1]
[0, 4, 0, 0, 4, 1, 0, 1, 4, 0]
[0, 0, 0, 0, 1, 1, 1, 0, 1, 4]
[4, 0, 0, 4, 0, 1, 0, 4, 0, 0]
[4, 0, 0, 0, 0, 0, 0, 0, 4, 0]
[0, 4, 0, 0, 1, 0, 0, 0, 4, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 4, 0, 4, 1, 0, 0, 0, 0]
